z,ObjID,cmodelMag_u,cmodelMag_r,ra,dec,absMagR
0.01368859,1237663783143604504,19.49138,18.15906,45.5429022585218,-0.684737871040432,-17.743
0.01578637,1237654653643063627,19.03572,17.58222,137.760039934855,50.6414375024704,-17.4236
0.01482351,1237664871362199682,17.86295,16.70103,146.40820052171,33.247038674549,-17.8573
0.0147195,1237664871898415122,15.28035,13.24931,144.783169367683,34.0063183094176,-23.6936
0.01416108,1237664871898415320,17.41885,16.345,144.731448053759,33.9906370767424,-17.3959
0.01530588,1237664874045243410,18.87564,17.10973,128.484123895396,22.2446065246586,-17.8144
0.01378591,1237663784201027660,16.87668,15.51756,8.3117995392946,0.201024461912983,-19.3913
0.01362629,1237664878338441354,17.77409,16.48239,140.412266537727,28.1474326283751,-16.9881
0.0138158,1237664878339031295,17.01806,15.19813,141.900381302672,28.7987763080164,-21.6797
0.01489123,1237663784742027497,19.70323,18.60404,17.707286158437,0.550115501636216,-15.911
0.01517405,1237663784742092934,16.91302,15.23746,17.8980005719395,0.462750455223481,-20.1467
0.01345492,1237664879414149220,18.78259,17.64833,144.781748096528,30.7646797158814,-17.6034
0.01587322,1237663785276604612,16.94989,15.27448,12.4707910589656,0.960814340220563,-18.9192
0.01534577,1237663785276604614,17.19384,15.3043,12.4670800039005,0.963315000168078,-22.1669
0.01594345,1237663785280405791,20.83919,19.50499,21.1853586131274,1.04782799129213,-15.3081
0.01577842,1237663785280405798,18.5114,17.39385,21.2016394339082,1.03802590932406,-21.8887
0.01530563,1237663787961942271,17.54839,16.23946,136.619197400278,64.3352455647508,-20.8266
0.01505097,1237664880491954207,15.81815,13.89835,154.785842820516,34.6750154184411,-22.9701
0.0155454,1237664880491954348,20.83957,16.8915,154.776095138508,34.6550572256017,-20.8566
0.0152785,1237663788501434488,17.48238,15.95821,147.204348855833,68.5965229870778,-18.8075
0.02568881,1237667782286573908,19.12708,17.21958,157.356993452942,19.918772614549,-17.932
0.02608322,1237667782286901364,18.26774,16.87937,158.121699682239,19.964420399277,-17.757
0.02573479,1237666408457502867,16.93244,15.22743,34.4785921654333,0.251791691208991,-20.1504
0.02559168,1237667782295224478,17.81615,15.56067,178.4741253046,22.0356633925005,-21.0752
0.02609489,1237667782831833332,18.62003,17.18252,177.767810565496,22.5160057176944,-18.0951
0.02496109,1237666408458158160,19.0485,16.66982,35.9008098852293,0.225676318184254,-18.8184
0.02604132,1237667782832554099,19.34474,17.62326,179.601050192426,22.4666386010741,-17.2738
0.02516786,1237666408458158161,19.52846,18.50065,35.8998476174615,0.223801205614104,-17.3882
0.02490221,1237666408458158163,18.60325,17.29259,35.9024300998606,0.225437075504399,-19.1412
0.02535995,1237678600220442800,17.59935,15.5435,333.969150376158,14.0794517245527,-20.7287
0.02541943,1237667782833209484,19.90499,17.33085,181.219700430476,22.6145968031823,-17.9931
0.02582989,1237667108502831282,17.18075,15.25685,131.632584934439,20.8470279025085,-24.2367
0.0257383,1237667782854770935,17.8825,16.09281,233.006189700451,15.6218505157527,-20.1728
0.02572948,1237667783361101843,16.09041,13.97588,159.086146784129,21.0227857069234,-22.3117
0.02556459,1237667111182795006,17.66384,16.29789,135.33056973514,21.1910783944116,-18.832
0.02550856,1237667111182860488,16.61118,15.29384,135.36592262245,21.1751168547706,-20.7912
0.0252048,1237678600220442856,16.07556,13.42172,333.997802361521,14.1249568148208,-23.165
0.02569995,1237667783361167563,17.34775,15.85746,159.275474833203,21.0079498067209,-18.9635
0.02550438,1237678600220508303,18.84791,16.89104,334.114263262725,14.1052634146425,-19.2837
0.02604727,1237667142861914516,19.9859,17.37151,128.395939936531,19.741411025682,-18.4505
0.02515435,1237667142867026134,17.03686,15.79112,139.924702940543,24.552432429364,-19.1101
0.0256244,1237667783361626198,16.45273,14.12014,160.43426217453,21.1854527530951,-21.8039
0.02478486,1237667783361626246,16.80953,14.28365,160.470579016858,21.2525466487346,-23.9538
0.02499636,1237667210513613039,18.57604,16.8527,145.061360478851,23.1479243480043,-17.9339
0.02546395,1237667210529276056,18.1163,16.25788,184.550490879166,29.2516866156584,-19.8455
0.02541981,1237667211047207029,18.3487,17.18931,137.403610304046,21.0354904143734,-19.7273
0.02600792,1237667783902429434,17.67649,17.43682,169.897879740918,22.7002693865783,-17.7689
0.02538161,1237667211057954907,18.09311,16.3409,163.277089740812,27.8913344307036,-18.8331
0.02564691,1237664836999315693,18.61078,17.56759,125.131707936408,21.724673285627,-17.2524
0.02558962,1237667783907344456,17.99892,17.3915,182.192543695006,23.3620091295202,-16.5948
0.0256269,1237664836999315708,17.7435,16.80569,125.122602119887,21.7379076839584,-18.1881
0.02592763,1237667783916060902,18.32601,17.19897,203.67715980201,22.3270080955014,-17.1814
0.0257468,1237667212676759650,18.50102,17.16653,184.593062552905,30.8517528779491,-17.3305
0.02543673,1237667252935917623,19.10238,17.68545,168.953680818675,28.1675915711015,-17.8393
0.02586921,1237667910050250783,17.1422,14.75074,169.737043945015,23.090132517115,-21.3951
0.02571897,1237667910054772745,16.35161,14.95986,180.933851924536,23.7064993396038,-21.9624
0.02614161,1237667910054903911,18.66419,17.49032,181.278304682242,23.7641582682975,-17.8325
0.02587269,1237667910587187489,18.431,17.1201,169.917613983659,23.515353699583,-19.1556
0.02541215,1237667252942733404,18.2252,16.23474,186.78646622033,28.956528619939,-20.8493
0.02455292,1237667910588170401,16.93361,15.54588,172.402136438274,23.7322233481484,-19.3967
0.02493644,1237667910588236109,16.9956,15.90653,172.559867264324,23.8022680290057,-23.9009
0.02602131,1237667253461254433,17.53082,15.28118,140.655802546018,21.9574407961968,-21.2105
0.02582179,1237667253461647399,15.77069,13.88162,141.590736661044,22.1302636659848,-23.0427
0.02500203,1237667912197996668,18.05294,16.61715,170.264701023715,24.7718499276875,-18.7516
0.02613845,1237667912739848414,17.5215,16.59904,182.835033351339,26.0317313208117,-18.489
0.02562837,1237667912745418884,18.02143,16.4367,196.879581263148,25.5049774308018,-18.4554
0.02560582,1237667914344104052,18.31222,17.13037,178.975764458492,18.8522567866499,-18.0326
0.02590123,1237667914345677020,18.34255,16.85133,182.825094677491,19.0406223844897,-18.0696
0.02548961,1237667914345677057,18.34819,16.07538,182.7206584654,19.097383842095,-19.4045
0.02582816,1237667915419484330,18.00492,16.6718,182.950763889151,19.8421696493868,-20.0047
0.02610279,1237667916487196725,19.03322,16.75089,168.170102155439,19.9102274980675,-18.6613
0.02577944,1237667916491718760,18.81792,17.41558,179.175788460926,20.7135186226836,-17.7342
0.02550638,1237667916491718767,18.07187,16.23334,179.187059710307,20.6937375283644,-18.8205
0.02493176,1237668270836351029,15.4652,13.67529,229.500345493066,13.5265196098553,-22.5896
0.02581401,1237668270843888228,17.15241,16.06854,246.502211235065,8.87192226730475,-18.2274
0.02586377,1237668271364636801,17.96551,16.14906,209.649805620928,17.6786219496207,-20.5621
0.02491571,1237668271373352992,18.50258,17.32606,229.95291792141,13.9019106169929,-18.2405
0.02468043,1237668289077641406,18.75143,17.06924,141.269611231754,14.6855302898868,-18.0349
0.02609602,1237668293912363133,18.54023,17.3796,175.162452538325,19.9106919747922,-18.1516
0.02609849,1237668293912494324,18.49414,17.62041,175.457596465763,19.7678843083667,-16.1958
0.02577789,1237668296603205641,16.02409,14.21044,208.291657009427,17.3324933960149,-21.8017
0.02557115,1237668296603205665,18.06285,15.87856,208.308755091198,17.2935095370484,-20.5089
0.02457405,1237668297128935730,18.3073,17.22035,181.625082455732,19.1702104922766,-18.1171
0.02564432,1237668297129328675,16.96195,14.542,182.560929824179,19.1937331104867,-21.709
0.02467121,1237668297129328757,18.74341,17.01065,182.531594019692,19.1606190487475,-18.3441
0.02470499,1237668297129853216,19.12525,17.54543,183.863866020971,19.1631544714987,-16.709
0.02607405,1237668297676619876,16.10724,14.50034,207.591309133329,18.1545766945036,-20.3921
0.02552718,1237668298202546236,19.16811,17.3851,181.170380069744,20.1553025137495,-18.9729
0.02482724,1237668298203070716,18.40839,17.25466,182.578606987597,20.0889972056071,-18.6719
0.02462409,1237668298203398196,20.14691,18.9584,183.360902831351,20.1254913370036,-16.6029
0.02553413,1237668311095247288,19.07261,17.53406,245.949971253825,10.0996499091791,-17.4533
0.02582885,1237668313771278385,17.76947,15.54756,205.133646810586,15.4669518384508,-20.1693
0.0248766,1237667431169851568,16.50269,14.17212,145.772815023831,22.7761396263503,-22.1551
0.02488899,1237668313773441166,16.52276,14.73996,210.176938523401,14.9308425679407,-21.6194
0.0260331,1237668316456288429,19.71593,16.83566,206.983880167109,17.4234185168722,-19.5134
0.02578069,1237668330951802956,17.61073,16.34951,214.371638492429,14.4538603030218,-19.3877
0.02573149,1237668333098238078,18.13334,17.54796,212.226010176916,16.4587579641564,-17.2839
0.02502136,1237668348134490480,18.83092,17.42123,211.463465517907,14.6471530967328,-18.7987
0.02570982,1237668348134621289,17.84253,16.08578,211.761211611934,14.6554446598315,-19.9404
0.02591513,1237668348135932134,18.6117,17.2705,214.703262393053,14.2071213497492,-18.1301
0.02593156,1237668348668936416,18.88821,16.39371,205.672854362957,15.6084087963439,-18.146
0.02557781,1237668348671623404,17.15294,14.76591,212.101126446896,14.9789046167627,-20.7365
0.0257239,1237668348672409753,18.50824,15.86939,213.871880510607,14.6229663591102,-20.8244
0.02602868,1237668348686500154,17.66924,16.40336,245.954755847898,7.87463519319099,-18.5992
0.02601065,1237668349207839022,19.17764,17.57039,210.663429726015,15.5524940135232,-17.2119
0.02604493,1237668349744578967,19.36745,17.42951,210.383271015436,15.9734355749602,-16.8817
0.02610482,1237668349746479255,18.81705,17.43708,214.822117842565,15.4949370100057,-17.9948
0.02544884,1237668350281187498,17.93914,16.44414,209.706883986846,16.4125335391959,-18.714
0.0245819,1237668496315121903,17.89661,17.16065,167.305892361535,17.1874771452538,-17.4692
0.02599039,1237668588649644123,17.6267,16.3989,185.807581129128,16.2856443588724,-18.7791
0.0256844,1237668589185728620,16.76345,14.5567,183.909327495757,16.8358542640674,-22.2123
0.02524287,1237668589189333274,19.15236,17.03395,192.569472443826,16.6627640480225,-18.8072
0.02571092,1237668589722927323,19.37007,17.80966,184.688263422055,17.2267243165585,-17.0128
0.025461,1237668591332753572,19.15332,17.76042,182.855591300964,18.4962808791744,-16.7647
0.02590249,1237668623011872843,18.73492,16.8235,183.540691062874,16.5495898958516,-18.8536
0.02577423,1237668623013183597,17.62914,15.65624,186.778277559531,16.5913178186702,-20.7686
0.02583283,1237668623014232344,18.83281,17.22702,189.184144941013,16.5987143227276,-18.2737
0.02563875,1237668623547826252,19.5607,17.89012,181.372749262993,17.0167278937939,-17.1415
0.02551397,1237668623549399195,19.15891,16.86156,185.159055126345,17.0450802348774,-21.4201
0.02597939,1237668623549464716,18.3152,16.96543,185.249864432003,17.0233210321228,-17.6502
0.02552923,1237668623549661322,19.02143,17.55,185.772578291429,16.9422449888502,-17.6955
0.02589764,1237668623550906373,18.65936,16.97541,188.695424560224,16.8776734316259,-19.1378
0.0259603,1237668623557329041,16.67681,14.4981,204.11866893788,16.0906924034706,-21.5668
0.02587444,1237668623557460046,15.84382,12.80315,204.406229273903,15.9722310121016,-24.4232
0.02601999,1237670955713626254,18.1322,16.98523,22.5145092006452,-10.0081413432856,-17.4659
0.02599211,1237670955714740457,18.64549,16.40889,25.0445211791469,-9.89613375183374,-20.2951
0.02588561,1237670960007807236,19.25506,17.30606,32.9093462518911,14.2032491933151,-17.9021
0.02782723,1237662264858378506,18.01547,15.65048,225.951064919369,8.42979891945106,-20.3515
0.02790233,1237667324330574001,18.0635,16.7319,184.583228601422,28.5281934707368,-19.1575
0.0280615,1237667324334571832,20.19995,17.47194,194.945553768453,27.99191418973,-19.063
0.02810291,1237662266460078551,18.27985,16.66299,220.032813733533,5.29830165266105,-19.3006
0.02779687,1237662266461716737,19.27571,16.82734,223.842412899963,4.81813481327246,-19.5162
0.02811822,1237662266998194486,17.17496,14.34396,222.977388121795,5.32619082475499,-22.419
0.02805159,1237665129065480388,16.77677,15.08343,144.234669339345,28.5983478017244,-21.4583
0.02746047,1237665129075376281,18.69077,17.41235,169.796628653538,34.6608237079683,-17.627
0.02808221,1237665129075835038,18.71436,17.06538,171.043137393311,34.7105779696806,-19.36
0.02805932,1237662268072001588,16.14506,14.5131,223.157941850315,6.26072673542825,-21.7998
0.02782273,1237662268072001698,18.27029,17.18489,223.131594727435,6.23935692992374,-17.7586
0.02820208,1237662268608676033,16.77058,15.32448,222.739759305803,6.60004391613178,-21.4579
0.02830759,1237662300820930602,18.16395,16.91249,203.123265207475,50.2016220720056,-17.094
0.02825751,1237662301359571123,17.73807,14.87819,209.42961378452,49.3635854597737,-21.2019
0.02826536,1237662302978375829,18.96885,16.71275,233.815537989429,41.5705131711393,-20.1776
0.02778885,1237667430105612470,19.4607,17.15542,169.412435065338,26.5317931364678,-19.4689
0.02817035,1237662303519637682,20.07554,17.27335,244.014846571443,35.5165782486754,-19.2769
0.02801055,1237665329320624279,18.13541,16.92264,198.744754929162,30.9437452357253,-17.6149
0.02802408,1237665329846222961,18.40069,16.57557,168.482042775258,31.1846615380405,-18.8285
0.02804531,1237662501076402424,18.46647,17.37782,232.216688162513,42.7122171301262,-18.6923
0.02782651,1237662528456687769,18.73637,16.09789,216.761138103589,11.6714368765532,-20.4565
0.02796012,1237665354549035115,16.75467,14.71927,246.39287197424,41.681420646898,-21.1647
0.02793123,1237665354549035115,16.75467,14.71927,246.39287197424,41.681420646898,-21.1647
0.02814284,1237667430647201879,16.88539,14.74847,181.409775356396,27.8688869212994,-22.0673
0.0280364,1237660413179921120,18.92799,17.74446,122.255641574576,5.30910352108813,-17.0027
0.02795844,1237665356693504425,18.24024,17.05863,244.341537963028,34.8072398897171,-16.7458
0.02814863,1237665356693635096,19.36542,16.35004,244.313408670047,34.9794786179045,-19.6496
0.02815334,1237662528458522790,18.37994,17.3567,220.855734219283,11.1173527593322,-17.1397
0.02783881,1237665369043894294,16.38983,13.67361,167.66305265466,31.6558062354986,-22.2082
0.02782222,1237662528987332738,18.97014,18.22104,202.268279023467,13.516756544974,-19.3424
0.02816888,1237662528997359869,16.58684,15.26356,225.539143108147,10.8444232811839,-20.1307
0.0279924,1237662530602336551,17.71665,16.41764,212.698338195879,13.895822524085,-19.2616
0.0277888,1237662530605744508,17.64799,16.16603,220.585349918357,12.8976705330025,-19.1807
0.02805132,1237662635830280225,15.54137,13.57558,220.878361134672,11.2026957523243,-23.1179
0.02797753,1237660635989868716,18.29021,16.95243,141.332945557842,38.5689867742732,-17.5532
0.02786688,1237665369046122586,17.70754,16.15456,173.552640010916,32.243017157123,-19.3428
0.02815744,1237667444043546640,15.20794,12.40025,181.66210099422,28.1740855091465,-24.742
0.02788539,1237662636906971281,17.52387,16.02769,227.730488091121,10.9524172137587,-19.6596
0.02811304,1237662637977239817,18.75719,17.50609,219.990135526157,13.0170564858257,-17.8876
0.02778236,1237667444045054047,18.92098,17.64261,185.563840694817,28.314756267076,-16.9314
0.0282389,1237667444048593198,18.90148,17.57832,194.689409076321,27.8799586843167,-18.7778
0.02810017,1237662637977501896,16.78202,14.7337,220.545688063624,12.9429027307893,-21.7857
0.02787676,1237667444048724347,18.83585,17.53961,195.124691194879,27.7702547755014,-18.4739
0.02780192,1237662638517846028,16.75007,13.97534,228.56209502979,12.0876616195969,-22.7081
0.02785056,1237662638517846055,18.55584,16.34983,228.575941795351,12.1477029878208,-20.3001
0.02822748,1237667444581662896,19.45789,17.64516,184.955337137612,28.6036184204198,-19.1199
0.02802798,1237662638517911905,17.83429,16.44463,228.867521015994,12.0954486045553,-18.2965
0.02801351,1237662641730617664,19.51431,17.83173,240.06167230736,30.0908922697383,-16.5887
0.02813301,1237665440442220827,18.34843,17.05722,195.312319502296,28.5217554587947,-18.8056
0.026997,1237665440978698320,16.49833,14.43341,194.210890101154,28.9298303628027,-21.404
0.02783409,1237665440978829441,17.03046,14.81314,194.680060853366,28.9100419238673,-21.9578
0.02790658,1237665440979484734,17.25933,15.19536,196.260581987621,28.7390034065922,-20.8337
0.02760339,1237665440982630563,18.10214,16.03843,204.435381794505,27.7865142334407,-19.862
0.02802203,1237665440982761824,19.18314,17.70507,204.816360620428,27.783482896165,-17.539
0.02801345,1237667486455300167,19.24373,16.38781,136.253520693178,17.4636820252883,-20.208
0.02698117,1237665441512554565,18.10796,16.15201,186.356491643658,29.7384420190675,-20.0013
0.02805946,1237662662680838426,18.02894,16.31146,241.347352559446,24.9057559480713,-19.1949
0.02708098,1237665442587476076,19.099,17.37531,189.581982741798,30.5257645404799,-18.0504
0.02701518,1237665443125330054,18.18406,15.58524,192.103704489989,30.7103606226713,-20.3608
0.02822559,1237665530635681979,16.88621,14.53657,207.763456885133,24.6703523555978,-21.6359
0.02807456,1237662663206174880,16.02463,14.4724,213.713590665446,36.7899569514132,-22.2648
0.02804603,1237662663207092262,17.47353,15.12044,216.15677690228,36.0301944328439,-20.8626
0.02831483,1237662663207551122,17.79965,15.23591,217.35776151851,35.599214485576,-21.3555
0.02798765,1237667537465704602,18.21117,15.79874,139.017677591313,17.6166746962247,-19.8934
0.02818955,1237665531708375309,19.20437,17.05335,205.261253700425,25.8315810127789,-18.9597
0.02818503,1237665532244984005,16.4031,14.25616,204.683825922092,26.3285357270425,-22.2576
0.02802658,1237665532245049532,19.77465,17.75698,204.800653516425,26.4799323867518,-18.9941
0.02811415,1237663239272136825,18.31862,16.70266,41.6434937371134,0.428944296458149,-19.3953
0.02831509,1237663239272202275,17.2322,15.76741,41.8183009871883,0.469065976041789,-18.9266
0.02813177,1237665548349800636,18.61723,16.32011,207.399963016088,24.8933513581831,-21.5254
0.02823249,1237663239272202404,19.20995,17.64726,41.7685677300965,0.56487934446788,-17.5035
0.02820462,1237665548903711215,16.28009,14.63993,246.923817036217,13.4475719243572,-22.0854
0.02799912,1237663543138058844,19.9913,18.59819,311.83626502507,-0.0669852243860661,-15.4439
0.0279361,1237663543145202116,20.6762,19.45852,328.177042936202,-0.142449112369902,-16.0076
0.02826517,1237663783136067708,19.20708,18.0945,28.3149959989898,-0.778640398959251,-16.737
0.02785834,1237663783136919770,17.66557,16.65016,30.3913529427274,-0.830845700715857,-17.6943
0.02811447,1237663783144063141,19.68774,17.53151,46.6244172451198,-0.814280779835722,-18.2811
0.02813985,1237665564994306269,16.60647,14.81764,209.283395293009,21.999218318048,-22.0614
0.02814771,1237665564994437295,17.13627,15.55067,209.599621065979,22.0537831739303,-20.2112
0.0282423,1237665564995879034,19.11521,17.7035,213.033753721404,21.4070495493224,-18.1819
0.02794044,1237665565529931845,17.24741,15.05823,206.213439110516,23.0214980089645,-22.2149
0.02811582,1237661211510374572,18.04685,16.5791,224.679232378693,42.5612511909931,-18.9239
0.02819764,1237663783144587486,16.86032,15.16353,47.8890852388673,-0.742906384537458,-21.6077
0.02823051,1237663783144587486,16.86032,15.16353,47.8890852388673,-0.742906384537458,-21.6077
0.02811776,1237665565530325164,17.30152,15.65328,207.3084459708,22.8319581296881,-20.3217
0.02805896,1237663783673200756,17.79341,15.44397,28.9945907177413,-0.327817961735416,-20.4729
0.02829735,1237663783676674278,17.63183,16.36196,36.9127509820212,-0.380210129782342,-19.0354
0.02805127,1237663783678705928,19.0003,17.51255,41.5642607578122,-0.309663438767082,-17.808
0.02801221,1237663783679164764,20.00723,18.63651,42.5919615530218,-0.264617080500958,-16.3645
0.02828638,1237663783679557746,20.44401,19.21606,43.5378399731973,-0.256916009758907,-14.9985
0.02824214,1237665567141068964,16.65836,14.38319,207.781098750354,24.0182341164563,-22.6789
0.02811835,1237663783679689226,20.94976,18.29603,43.7959392580726,-0.249713132573656,-17.9372
0.02802217,1237667734492086324,15.2715,12.23615,144.636947049986,17.0312908286363,-24.6723
0.02804203,1237667734492086324,15.2715,12.23615,144.636947049986,17.0312908286363,-24.6723
0.02821165,1237665567141920821,16.49875,15.14037,209.96616836182,23.6996968894057,-21.4516
0.02824064,1237665567158239463,18.35928,16.98474,247.629360534819,12.8333046080007,-18.9161
0.02793396,1237667735028760744,17.73119,15.7847,143.984129312491,17.2363236787208,-20.9663
0.02793377,1237663783680868776,20.13603,19.92462,46.429000417896,-0.313444633372751,-17.0135
0.02791347,1237666299479982715,18.7238,19.35652,46.0947044745493,-1.01266221613303,-16.3205
0.02815317,1237666299480178862,18.99676,17.53534,46.5320249907527,-1.00604040342988,-18.3408
0.02812247,1237666299480244347,17.68302,15.24032,46.6125078510347,-0.846631720935069,-20.6158
0.02810148,1237663784192245876,18.25337,16.05917,348.266426966445,0.144817915499957,-19.8839
0.02821942,1237666299480637725,21.57339,19.77815,47.5580897323557,-0.944352521768836,-16.0919
0.02827946,1237663784215380095,17.47106,15.04481,41.1529124635769,0.142086530553567,-20.9262
0.02798516,1237663784215642810,19.88324,18.96176,41.6816904970098,0.0677494895292245,-15.4196
0.02790059,1237666299480965619,19.17633,17.69108,48.3561176564106,-0.983324382077565,-18.6955
0.02798714,1237663785277849851,19.1643,18.65585,15.2793190566353,0.86945308145068,-15.9248
0.01464545,1237663788501565672,18.43852,17.55581,147.988512957335,68.8842980297499,-17.0275
0.01482377,1237663789038305359,16.86448,14.59536,146.60244464837,68.9572082822462,-21.7966
0.0136721,1237663915734007875,16.78305,15.50735,132.868612699765,61.0206779537437,-19.0748
0.01511319,1237663915738464267,15.6351,13.66701,150.676868360856,67.7305434397795,-22.5303
0.01450364,1237663915738529961,18.17295,16.37804,151.16200305314,67.8227887451673,-17.9832
0.01486721,1237663917885423644,16.12891,14.35726,145.416382532284,68.3828544317521,-22.6326
0.01481675,1237663917885554734,14.89353,12.57374,146.287173946346,68.5946220512085,-24.1489
0.01503523,1237663917885620619,19.43295,17.3012,146.272781096461,68.7532066803408,-18.3365
0.01557976,1237664091822489611,15.58861,13.04026,124.395828055641,20.9030606142126,-22.784
0.01467201,1237664091822555361,19.22173,16.91757,124.635927880407,21.0749042851401,-18.8925
0.01485717,1237664091822620898,16.35061,14.74338,124.704585401201,21.2182326867188,-20.3596
0.0152309,1237664091822686601,18.10416,16.14066,124.900183359862,21.2413857830436,-19.7532
0.01510712,1237665025982464195,18.28892,16.56318,195.27266658549,35.4085463153668,-18.45
0.01352414,1237662302969593970,15.35405,13.49196,207.946745473151,50.9783967883943,-22.7387
0.01370848,1237662302969594202,18.61516,17.45332,207.926611659475,51.0538355076311,-20.275
0.01528031,1237665025986592947,18.48128,17.15466,206.58349966442,33.8835325116578,-16.9211
0.01506655,1237665025986658379,15.37125,13.99166,206.778900253594,33.880539068123,-21.6645
0.01388873,1237662305654210709,16.02067,13.89198,219.010772374682,36.503197312424,-22.8074
0.01557063,1237664092895052143,18.59837,17.12834,121.518306092519,20.1396697881752,-17.2378
0.01585581,1237664092896035274,17.88401,15.68336,123.55871580276,21.4357225085005,-20.147
0.01428173,1237664092896166091,17.23119,14.94127,123.838915462916,21.5581705334185,-21.5101
0.01527665,1237664092904947725,17.59411,15.40186,143.212985598623,31.6958378899323,-20.4736
0.01496785,1237662335716950264,16.80389,14.67051,236.64266594707,33.2232409770868,-21.5473
0.01531032,1237662336788660362,18.60275,16.53052,232.533834166879,36.5102234205767,-17.4328
0.01425152,1237664093442146501,18.10156,17.27476,143.795185739829,32.34801967608,-16.8341
0.01533858,1237662336788988101,18.04123,16.56752,233.217471030326,36.1267836981531,-17.6506
0.01327917,1237664093970497895,17.59873,14.51447,124.536571326871,23.0475063071811,-23.0485
0.01566649,1237664094506779030,17.88598,15.73831,123.106296164613,22.6063173585603,-19.62
0.01429958,1237662341086314746,19.1061,17.47039,240.025650253915,28.083476598837,-18.0543
0.01546846,1237664286167138336,18.7007,17.23982,122.057447269541,6.80843605864696,-17.0255
0.01559903,1237664290460139530,18.75274,17.8522,172.756397233435,14.5670156210842,-21.3625
0.01562494,1237665101685719092,14.50164,13.4472,241.303630235274,20.5423955547516,-21.3478
0.01457678,1237662504827289669,18.11268,17.02065,231.939457381064,39.9446109586566,-16.2787
0.01410204,1237662526839586875,18.65853,17.15444,184.891133190201,15.8825312713683,-17.6478
0.01510268,1237664290464399606,18.27422,17.0071,182.87800339186,14.8107284237885,-17.8284
0.01427968,1237664290997862433,17.06472,14.98364,174.811406567114,14.9923895340857,-21.706
0.01458592,1237664291012477203,17.88624,16.78069,209.267871312652,14.1018170209249,-17.9951
0.01442218,1237662620261810489,17.99399,16.67876,240.52130152649,29.7272825981351,-17.6378
0.01153886,1237664294225182775,17.25731,15.77088,209.670519524424,36.7776399805479,-18.0557
0.01542375,1237662637449805932,18.48073,15.8987,241.435719423929,8.8455371878167,-22.1096
0.01326337,1237664295296958472,16.88893,14.73921,204.362584228468,38.6156760416522,-21.3054
0.01399859,1237665127472627772,18.45465,17.22054,191.609692574249,34.0817680400797,-16.9728
0.01462953,1237665127476101258,18.22015,16.75564,201.112934306286,33.1064195698401,-17.446
0.01491251,1237664336634773596,17.71252,16.37403,156.224452925966,32.7123012954268,-17.7767
0.01449045,1237662662145802403,16.72595,14.21652,244.842572774296,22.1468429328977,-21.8763
0.01553011,1237665127476560061,18.46264,16.71924,202.456813335645,33.0265282565214,-18.3484
0.01499082,1237664337708515599,17.8701,16.60153,155.939579935925,33.4971787047218,-18.6378
0.01381528,1237664668422438995,15.34392,13.85703,125.205479278715,22.6577593968981,-21.132
0.01441796,1237664668430762266,19.28828,17.65927,143.828213186615,32.2391502145945,-16.6183
0.01340715,1237661959908557009,18.50891,17.40288,213.228474519156,49.922970822707,-15.9232
0.01415494,1237662663753597099,16.04997,13.56093,239.682080328507,26.8181508272812,-23.196
0.01453539,1237662663758250746,18.42853,17.43627,249.262343003825,20.8720075369099,-18.0243
0.01485694,1237662666426286469,17.76608,16.02865,247.530730448342,23.9258420587411,-19.8117
0.01391739,1237662666962829411,19.35617,17.54639,247.13615555441,24.7212845898709,-16.706
0.01393929,1237664668964946070,15.52614,13.41035,137.198061228257,29.8647766152832,-22.939
0.01544619,1237662666963222956,18.71888,17.07835,247.896513397229,24.184532156991,-17.4904
0.01413884,1237664668966584469,18.92652,17.53652,140.955711599898,31.5447582681239,-17.5141
0.01460323,1237664668971499676,18.60261,17.08418,153.586658199264,35.8767878759165,-16.7168
0.0150938,1237664672178700315,16.05392,13.48438,194.448693780118,36.3707080913638,-23.2462
0.01278377,1237665128555806941,17.45876,16.22762,217.059614947864,30.7159517456974,-21.4259
0.01284772,1237664673250017469,16.99095,15.46554,187.535653111359,37.555848726753,-18.9866
0.01387222,1237663237668536491,18.47993,16.97159,57.7430394029572,-0.70160537696174,-17.3829
0.01419697,1237665129083240494,15.56882,13.08432,191.849032423637,35.3520684988613,-22.8304
0.01350818,1237665129083371687,15.17595,13.23468,192.191117961416,35.3327017540799,-24.0668
0.01512173,1237664673252573282,18.85515,17.44798,194.830679046357,37.1812550025568,-16.0294
0.01535751,1237664673252704329,18.8171,16.92004,195.218886221555,37.0651670353217,-19.381
0.01589933,1237664673254735931,15.34695,14.35334,201.083867586859,36.5960719826173,-21.2047
0.01483253,1237661972796211335,17.21371,16.42609,185.079517900258,8.53624806015356,-17.7934
0.01535656,1237664834848686786,17.73558,15.853,119.717790920218,16.5306589667977,-19.7437
0.01394999,1237663479795548517,18.36414,16.90108,333.157699576424,0.511457734163746,-18.9839
0.01432056,1237663479795613838,20.64256,19.91507,333.170133844762,0.501633223344604,-15.7002
0.01377108,1237663479795613843,19.50054,19.02846,333.173052344519,0.511882079932429,-19.0001
0.01574796,1237664834849669596,18.77821,17.8348,121.613576696537,17.7214179888243,-19.2306
0.0141827,1237664834851570090,18.61835,16.97362,125.574591570143,20.0882728399885,-17.6427
0.01523857,1237664834851897764,18.0751,16.23476,126.329009781213,20.3981039029325,-18.923
0.01400529,1237663530801233937,16.91606,15.25969,138.017122422448,62.0728972183821,-21.0148
